2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","201","Bruce","0","POSTAL","0","4","36413","HILL","Julian Christopher","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Percent","0.000"
"VIC","201","Bruce","0","POSTAL","0","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Preference Count","5911"
"VIC","201","Bruce","0","POSTAL","0","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Preference Percent","33.870"
"VIC","201","Bruce","0","POSTAL","0","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Count","0"
"VIC","201","Bruce","0","POSTAL","0","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Percent","0.000"
"VIC","201","Bruce","0","POSTAL","0","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Preference Count","1525"
"VIC","201","Bruce","0","POSTAL","0","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Preference Percent","8.740"
"VIC","201","Bruce","0","POSTAL","0","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Transfer Count","0"
"VIC","201","Bruce","0","POSTAL","0","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Transfer Percent","0.000"
"VIC","201","Bruce","0","POSTAL","1","1","36886","SKROBO","Christine Alexandra","LDP","Liberal Democratic Party","N","Preference Count","874"
"VIC","201","Bruce","0","POSTAL","1","1","36886","SKROBO","Christine Alexandra","LDP","Liberal Democratic Party","N","Preference Percent","5.010"
"VIC","201","Bruce","0","POSTAL","1","1","36886","SKROBO","Christine Alexandra","LDP","Liberal Democratic Party","N","Transfer Count","148"
"VIC","201","Bruce","0","POSTAL","1","1","36886","SKROBO","Christine Alexandra","LDP","Liberal Democratic Party","N","Transfer Percent","16.140"
"VIC","201","Bruce","0","POSTAL","1","2","35987","BABET","Bertrand Matthieu","UAPP","United Australia Party","N","Preference Count","1662"
"VIC","201","Bruce","0","POSTAL","1","2","35987","BABET","Bertrand Matthieu","UAPP","United Australia Party","N","Preference Percent","9.520"
"VIC","201","Bruce","0","POSTAL","1","2","35987","BABET","Bertrand Matthieu","UAPP","United Australia Party","N","Transfer Count","426"
"VIC","201","Bruce","0","POSTAL","1","2","35987","BABET","Bertrand Matthieu","UAPP","United Australia Party","N","Transfer Percent","46.460"
"VIC","201","Bruce","0","POSTAL","1","3","37641","DEANS","Hayley Elissa","ON","Pauline Hanson's One Nation","N","Preference Count","0"
"VIC","201","Bruce","0","POSTAL","1","3","37641","DEANS","Hayley Elissa","ON","Pauline Hanson's One Nation","N","Preference Percent","0.000"
"VIC","201","Bruce","0","POSTAL","1","3","37641","DEANS","Hayley Elissa","ON","Pauline Hanson's One Nation","N","Transfer Count","-917"
"VIC","201","Bruce","0","POSTAL","1","3","37641","DEANS","Hayley Elissa","ON","Pauline Hanson's One Nation","N","Transfer Percent","-100.000"
"VIC","201","Bruce","0","POSTAL","1","4","36413","HILL","Julian Christopher","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Count","7266"
"VIC","201","Bruce","0","POSTAL","1","4","36413","HILL","Julian Christopher","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Percent","41.630"
"VIC","201","Bruce","0","POSTAL","1","4","36413","HILL","Julian Christopher","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Count","128"
"VIC","201","Bruce","0","POSTAL","1","4","36413","HILL","Julian Christopher","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Percent","13.960"
"VIC","201","Bruce","0","POSTAL","1","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Preference Count","6045"
"VIC","201","Bruce","0","POSTAL","1","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Preference Percent","34.640"
"VIC","201","Bruce","0","POSTAL","1","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Count","134"
"VIC","201","Bruce","0","POSTAL","1","5","36769","MOODY","James Alexander","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Percent","14.610"
"VIC","201","Bruce","0","POSTAL","1","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Preference Count","1606"
"VIC","201","Bruce","0","POSTAL","1","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Preference Percent","9.200"
"VIC","201","Bruce","0","POSTAL","1","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Transfer Count","81"
"VIC","201","Bruce","0","POSTAL","1","6","36505","KIRWAN","Matthew Thomas","GVIC","The Australian Greens - Victoria","N","Transfer Percent","8.830"
"VIC","201","Bruce","0","POSTAL","2","1","36886","SKROBO","Christine Alexandra","LDP","Liberal Democratic Party","N","Preference Count","0"
