2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","323","Monash","0","ABSENT","2","3","36065","LEONARD","Deborah Louise","IND","Independent","N","Transfer Percent","14.580"
"VIC","323","Monash","0","ABSENT","2","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Preference Count","264"
"VIC","323","Monash","0","ABSENT","2","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Preference Percent","10.170"
"VIC","323","Monash","0","ABSENT","2","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Transfer Count","26"
"VIC","323","Monash","0","ABSENT","2","4","37629","HICKEN","Allan Luke","ON","Pauline Hanson's One Nation","N","Transfer Percent","27.080"
"VIC","323","Monash","0","ABSENT","2","5","37637","WELSH","David Matthew","CYA","Australian Federation Party","N","Preference Count","0"
"VIC","323","Monash","0","ABSENT","2","5","37637","WELSH","David Matthew","CYA","Australian Federation Party","N","Preference Percent","0.000"
"VIC","323","Monash","0","ABSENT","2","5","37637","WELSH","David Matthew","CYA","Australian Federation Party","N","Transfer Count","0"
"VIC","323","Monash","0","ABSENT","2","5","37637","WELSH","David Matthew","CYA","Australian Federation Party","N","Transfer Percent","0.000"
"VIC","323","Monash","0","ABSENT","2","6","36455","O'DONNELL","Jessica Anne","ALP","Australian Labor Party (Victorian Branch)","N","Preference Count","609"
"VIC","323","Monash","0","ABSENT","2","6","36455","O'DONNELL","Jessica Anne","ALP","Australian Labor Party (Victorian Branch)","N","Preference Percent","23.460"
"VIC","323","Monash","0","ABSENT","2","6","36455","O'DONNELL","Jessica Anne","ALP","Australian Labor Party (Victorian Branch)","N","Transfer Count","11"
"VIC","323","Monash","0","ABSENT","2","6","36455","O'DONNELL","Jessica Anne","ALP","Australian Labor Party (Victorian Branch)","N","Transfer Percent","11.460"
"VIC","323","Monash","0","ABSENT","2","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Preference Count","0"
"VIC","323","Monash","0","ABSENT","2","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"VIC","323","Monash","0","ABSENT","2","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Transfer Count","-96"
"VIC","323","Monash","0","ABSENT","2","7","36914","EDWARDS","Megan Jane","LDP","Liberal Democratic Party","N","Transfer Percent","-100.000"
"VIC","323","Monash","0","ABSENT","2","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Preference Count","230"
"VIC","323","Monash","0","ABSENT","2","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Preference Percent","8.860"
"VIC","323","Monash","0","ABSENT","2","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Transfer Count","19"
"VIC","323","Monash","0","ABSENT","2","8","36039","McSHANE","Christine Ann","UAPP","United Australia Party","N","Transfer Percent","19.790"
